pasal,pasal_text
87,"Pasal 87
(1) PJP wajib menyampaikan laporan pengembangan
aktivitas, pengembangan produk, dan/atau kerja sama
sebagaimana dimaksud dalam Pasal 86 ayat (1) huruf a.
(2) Laporan sebagaimana dimaksud pada ayat (1)
disampaikan melalui aplikasi perizinan Bank Indonesia
paling lambat 10 (sepuluh) hari kerja setelah realisasi
pengembangan aktivitas, pengembangan produk
dan/atau kerja sama.
(3) Mekanisme dan tata cara pengajuan laporan sebagaimana
dimaksud pada ayat (1) dilakukan sesuai dengan
ketentuan Peraturan Bank Indonesia mengenai perizinan
terpadu Bank Indonesia melalui front office perizinan.
(4) Dalam hal sistem elektronik sebagaimana dimaksud pada
ayat (2) belum dapat diimplementasikan atau mengalami
gangguan, penyampaian laporan dilakukan secara
langsung sesuai dengan mekanisme yang ditetapkan oleh
Bank Indonesia.
(5) Laporan sebagaimana dimaksud pada ayat (1)
disampaikan dalam bahasa Indonesia dengan disertai
dokumen pendukung yang memuat informasi mengenai:
a. gambaran mengenai aktivitas, produk, dan/atau
kerja sama yang diselenggarakan;
b. realisasi aktivitas, produk, dan/atau kerja sama yang
diselenggarakan; dan
c. dokumen lain yang dibutuhkan Bank Indonesia.
(6) Bentuk dan perincian dokumen sebagaimana dimaksud
pada ayat (5) beserta perubahannya dipublikasikan
melalui laman Bank Indonesia atau media lain yang
ditetapkan Bank Indonesia."
88,"Pasal 88
(1) Dalam hal PJP menyampaikan laporan melampaui batas
waktu sebagaimana dimaksud dalam Pasal 87 ayat (2)
sampai dengan 30 (tiga puluh) hari kerja berikutnya,
penyampaian laporan tersebut dinyatakan terlambat.
(2) Dalam hal PJP menyampaikan laporan melampaui batas
waktu sebagaimana dimaksud pada ayat (1), PJP
dinyatakan tidak menyampaikan laporan kepada Bank
Indonesia.
(3) Bagi PJP yang dinyatakan terlambat dalam penyampaian
laporan sebagaimana dimaksud pada ayat (1) dikenai
sanksi administratif berupa denda sebesar Rp500.000,00
(lima ratus ribu rupiah) per hari kerja keterlambatan per
laporan.
(4) Bagi PJP yang tidak menyampaikan atau dinyatakan tidak
menyampaikan laporan sebagaimana dimaksud pada ayat
(2) dikenai sanksi administratif berupa denda sebesar
Rp20.000.000,00 (dua puluh juta rupiah) per laporan.
(5) Mekanisme pembayaran denda sebagaimana dimaksud
pada ayat (3) dan ayat (4) dilakukan melalui:
a. pendebitan rekening giro di Bank Indonesia;
b. transfer dana kepada rekening yang ditetapkan oleh
Bank Indonesia; atau
c. mekanisme pembayaran lainnya yang ditetapkan
Bank Indonesia.
(6) Ketentuan lebih lanjut mengenai mekanisme pembayaran
denda sebagaimana dimaksud pada ayat (5) diatur dalam
Peraturan Anggota Dewan Gubernur."
89,"Pasal 89
(1) Bank Indonesia melakukan penelitian permohonan
persetujuan pengembangan aktivitas, pengembangan
produk, dan/atau kerja sama.
(2) Penelitian permohonan persetujuan sebagaimana
dimaksud pada ayat (1) dilakukan melalui tahapan:
a. penelitian administratif;
b. analisis terhadap model bisnis dari rencana
pengembangan aktivitas, pengembangan produk,
dan/atau kerja sama; dan
c. analisis substansi terhadap pemenuhan persyaratan
berdasarkan dokumen yang disampaikan.
(3) Setelah tahapan penelitian permohonan persetujuan
sebagaimana dimaksud pada ayat (2), Bank Indonesia
dapat melakukan pemeriksaan lapangan (on site visit).
(4) Bank Indonesia memberikan persetujuan terhadap
permohonan persetujuan yang diajukan berdasarkan:
a. hasil penelitian permohonan persetujuan
sebagaimana dimaksud pada ayat (2); atau
b. hasil penelitian permohonan persetujuan
sebagaimana dimaksud pada ayat (2) dan
pemeriksaan lapangan (on site visit) sebagaimana
dimaksud pada ayat (3).
(5) Bank Indonesia berwenang menetapkan kebijakan
persetujuan untuk pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama dengan
pihak lain sebagaimana dimaksud pada ayat (4) yang
didasarkan pada pertimbangan:
a. mendukung kebijakan ekonomi dan keuangan
nasional;
b. menjaga efisiensi nasional;
c. menjaga kepentingan publik;
d. menjaga pertumbuhan industri; dan/atau
e. menjaga persaingan usaha yang sehat.
(6) PJP yang telah melakukan pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama dengan
kategori risiko sedang atau risiko tinggi tanpa memperoleh
persetujuan dari Bank Indonesia dikenai sanksi
administratif berupa denda sebesar Rp30.000.000,00 (tiga
puluh juta rupiah) untuk setiap pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama yang
dilakukan tanpa memperoleh persetujuan dari Bank
Indonesia.
(7) Mekanisme pembayaran denda sebagaimana dimaksud
pada ayat (6) dilakukan melalui:
a. pendebitan rekening giro di Bank Indonesia;
b. transfer dana kepada rekening yang ditetapkan oleh
Bank Indonesia; atau
c. mekanisme pembayaran lainnya yang ditetapkan
Bank Indonesia.
(8) Ketentuan lebih lanjut mengenai mekanisme pembayaran
denda sebagaimana dimaksud pada ayat (7) diatur dalam
Peraturan Anggota Dewan Gubernur."
90,"Pasal 90
(1) Dalam kondisi tertentu, Bank Indonesia dapat
meniadakan pemeriksaan lapangan (on site visit) dalam
proses persetujuan pengembangan aktivitas,
pengembangan produk dan/atau kerja sama, dengan
meminta dokumen tambahan yang menunjukkan
kesiapan operasional sebagai pengganti pemeriksaan
lapangan (on site visit).
(2) Kondisi tertentu sebagaimana dimaksud pada ayat (1)
meliputi:
a. bencana alam;
b. pandemi; dan/atau
c. kondisi lain yang ditetapkan Bank Indonesia."
91,"Pasal 91
(1) Pengajuan permohonan persetujuan pengembangan
aktivitas, pengembangan produk, dan/atau kerja sama
dengan kategori risiko sedang dan risiko tinggi dilakukan
melalui aplikasi perizinan Bank Indonesia.
(2) Mekanisme dan tata cara pemrosesan permohonan
persetujuan termasuk penelitian administratif, dilakukan
sesuai dengan ketentuan Peraturan Bank Indonesia
mengenai perizinan terpadu Bank Indonesia melalui front
office perizinan.
(3) Dalam hal aplikasi sebagaimana dimaksud pada ayat (1)
belum dapat diimplementasikan atau mengalami
gangguan, penyampaian permohonan persetujuan
dilakukan secara langsung sesuai dengan mekanisme
yang ditetapkan oleh Bank Indonesia."
92,"Pasal 92
(1) Mekanisme dan tata cara pemrosesan permohonan
persetujuan pengembangan aktivitas, pengembangan
produk, dan/atau kerja sama dengan kategori risiko tinggi
diatur sebagai berikut:
a. Bank Indonesia dapat melakukan pre-consultative
meeting kepada PJP terkait pemenuhan kelengkapan
dokumen persyaratan permohonan persetujuan,
pada tahap sebelum permohonan persetujuan
diajukan; dan
b. Bank Indonesia dapat melakukan consultative
meeting dan/atau coaching clinic kepada PJP pada
tahap perbaikan dokumen persyaratan dan
pemeriksaan.
(2) PJP melakukan asesmen mandiri (self-assessment)
terhadap rencana pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama yang akan
diselenggarakan berdasarkan kategori risiko.
(3) Setelah dokumen persyaratan permohonan persetujuan
dinyatakan lengkap dan benar berdasarkan penelitian
administratif sebagaimana dimaksud dalam Pasal 91 ayat
(2), Bank Indonesia melakukan analisis model bisnis dan
analisis substansi persyaratan persetujuan dalam jangka
waktu paling lama 20 (dua puluh) hari kerja.
(4) Dalam hal dokumen persyaratan permohonan persetujuan
belum sesuai berdasarkan hasil analisis model bisnis dan
analisis substansi sebagaimana dimaksud pada ayat (3),
PJP harus melakukan perbaikan dokumen persyaratan
dan menyampaikan kepada Bank Indonesia dalam jangka
waktu paling lama 40 (empat puluh) hari kerja.
(5) Bank Indonesia melakukan analisis substansi persyaratan
persetujuan dalam jangka waktu paling lama 20 (dua
puluh) hari kerja setelah PJP menyampaikan dokumen
perbaikan sebagaimana dimaksud pada ayat (4)."
93,"Pasal 93
(1) Pemeriksaan lapangan (on site visit) sebagaimana
dimaksud dalam Pasal 89 ayat (3) dilaksanakan dalam
jangka waktu paling lama 20 (dua puluh) hari kerja setelah
pemberitahuan kepada PJP bahwa dokumen persyaratan
permohonan persetujuan telah sesuai.
(2) Dalam hal terdapat temuan berdasarkan hasil
pemeriksaan lapangan (on site visit) sebagaimana
dimaksud pada ayat (1), PJP harus melakukan perbaikan
sesuai hasil temuan pemeriksaan dan menyampaikan
bukti perbaikan kepada Bank Indonesia paling lama 120
(seratus dua puluh) hari kerja sejak tanggal pemeriksaan
lapangan (on site visit) selesai.
(3) Ketentuan mengenai jangka waktu penyampaian dokumen
perbaikan dalam tahapan pemeriksaan sebagaimana
dimaksud pada ayat (2) berlaku secara mutatis mutandis
terhadap penyampaian dokumen tambahan dalam kondisi
tertentu sebagaimana dimaksud dalam Pasal 90 ayat (1)."
94,"Pasal 94
(1) Bank Indonesia menolak permohonan persetujuan pada
tahapan analisis model bisnis dan substansi dan/atau
pemeriksaan lapangan (on site visit) dalam hal:
a. berdasarkan hasil analisis model bisnis dan analisis
substansi atas perbaikan dokumen persyaratan
sebagaimana dimaksud dalam Pasal 92 ayat (4), tetap
belum sesuai;
b. berdasarkan hasil analisis terhadap laporan
perbaikan hasil pemeriksaan lapangan (on site visit)
sebagaimana dimaksud dalam Pasal 93 ayat (2),
belum sesuai; atau
c. dokumen perbaikan tidak disampaikan oleh PJP
kepada Bank Indonesia dalam jangka waktu
sebagaimana dimaksud dalam Pasal 92 ayat (4) atau
Pasal 93 ayat (2).
(2) Penolakan permohonan persetujuan sebagaimana
dimaksud pada ayat (1) diberitahukan oleh Bank Indonesia
kepada pemohon melalui surat.
(3) Dalam hal Bank Indonesia menolak permohonan
persetujuan sebagaimana dimaksud pada ayat (1) maka:
a. PJP dapat mengajukan kembali permohonan
persetujuan setelah jangka waktu 180 (seratus
delapan puluh) hari kerja terhitung sejak tanggal
surat penolakan sebagaimana dimaksud pada ayat
(2); dan
b. Bank Indonesia mengembalikan seluruh dokumen
persyaratan permohonan persetujuan yang telah
disampaikan."
95,"Pasal 95
(1) Mekanisme dan tata cara pemrosesan permohonan
persetujuan pengembangan aktivitas, pengembangan
produk, dan/atau kerja sama dengan kategori risiko
sedang diatur sebagai berikut:
a. Bank Indonesia dapat melakukan pre-consultative
meeting kepada PJP terkait pemenuhan kelengkapan
dokumen persyaratan permohonan persetujuan,
pada tahap sebelum permohonan persetujuan
diajukan; dan/atau
b. Bank Indonesia dapat melakukan consultative
meeting kepada PJP pada tahap perbaikan dokumen
persyaratan.
(2) PJP melakukan asesmen mandiri (self-assessment)
terhadap rencana pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama yang akan
diselenggarakan berdasarkan kategori risiko.
(3) Setelah dokumen persyaratan permohonan persetujuan
dinyatakan lengkap dan benar berdasarkan penelitian
administratif sebagaimana dimaksud dalam Pasal 91 ayat
(2), Bank Indonesia melakukan analisis model bisnis dan
analisis substansi persyaratan persetujuan dalam jangka
waktu paling lama 20 (dua puluh) hari kerja.
(4) Dalam hal dokumen persyaratan permohonan persetujuan
belum sesuai berdasarkan hasil analisis model bisnis dan
analisis substansi sebagaimana dimaksud pada ayat (3),
PJP harus melakukan perbaikan dokumen persyaratan
dan menyampaikan kepada Bank Indonesia dalam jangka
waktu paling lama 30 (tiga puluh) hari kerja.
(5) Bank Indonesia melakukan analisis substansi persyaratan
persetujuan dalam jangka waktu paling lama 20 (dua
puluh) hari kerja setelah PJP menyampaikan dokumen
perbaikan sebagaimana dimaksud pada ayat (4)."
96,"Pasal 96
(1) Bank Indonesia menolak permohonan persetujuan pada
tahapan analisis model bisnis dan substansi dalam hal:
a. berdasarkan hasil analisis model bisnis dan analisis
substansi atas perbaikan dokumen persyaratan
sebagaimana dimaksud dalam Pasal 95 ayat (4),
belum sesuai; atau
b. dokumen perbaikan tidak disampaikan oleh PJP
kepada Bank Indonesia dalam jangka waktu
sebagaimana dimaksud dalam Pasal 95 ayat (4).
(2) Penolakan permohonan persetujuan sebagaimana
dimaksud pada ayat (1) diberitahukan oleh Bank Indonesia
kepada pemohon melalui surat.
(3) Dalam hal Bank Indonesia menolak permohonan
persetujuan sebagaimana dimaksud pada ayat (1) maka:
a. PJP dapat mengajukan kembali permohonan
persetujuan setelah jangka waktu 180 (seratus
delapan puluh) hari kerja terhitung sejak tanggal
surat penolakan sebagaimana dimaksud pada ayat
(2); dan
b. Bank Indonesia mengembalikan seluruh dokumen
persyaratan permohonan persetujuan yang telah
disampaikan."
97,"Pasal 97
Pemrosesan pelaporan pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama dengan kategori
risiko rendah, diatur dengan ketentuan:
a. PJP melakukan asesmen mandiri (self-assessment)
terhadap rencana pengembangan aktivitas,
pengembangan produk, dan/atau kerja sama yang akan
diselenggarakan berdasarkan kategori risiko;
b. Bank Indonesia melakukan pengecekan kelengkapan
dokumen persyaratan pelaporan dalam jangka waktu
paling lama 10 (sepuluh) hari kerja sejak permohonan
diterima pada aplikasi perizinan Bank Indonesia;
c. terhadap permohonan sebagaimana dimaksud dalam
huruf b, Bank Indonesia melakukan penelitian
administratif;
d. berdasarkan hasil penelitian administratif, dalam hal
dokumen yang disampaikan tidak lengkap dan/atau tidak
benar, Bank Indonesia menginformasikan kepada PJP
untuk melengkapi dan/atau memperbaiki dokumen
dimaksud paling lama 14 (empat belas) hari kalender; dan
e. setelah dokumen persyaratan pelaporan dinyatakan
lengkap dan benar berdasarkan penelitian administratif,
Bank Indonesia menyatakan menerima laporan dari PJP."
98,"Pasal 98
(1) Penyampaian permohonan persetujuan untuk
pengembangan aktivitas, pengembangan produk,
dan/atau kerja sama disertai dengan dokumen
pendukung pemenuhan persyaratan meliputi aspek:
a. kesiapan operasional;
b. keamanan dan keandalan sistem;
c. penerapan manajemen risiko; dan
d. perlindungan konsumen.
(2) Selain pemenuhan dokumen pendukung sebagaimana
dimaksud pada ayat (1), Bank Indonesia dapat
mempertimbangkan hasil pengawasan terhadap kinerja
PJP.
(3) Dalam hal diperlukan, Bank Indonesia dapat meminta PJP
untuk menyampaikan data dan/atau informasi tambahan
yang dibutuhkan.
(4) Bank Indonesia menyampaikan permintaan data
dan/atau informasi tambahan sebagaimana dimaksud
pada ayat (3) secara tertulis atau melalui media elektronik
kepada PJP yang sedang dalam proses persetujuan."
99,"Pasal 99
Persyaratan aspek kesiapan operasional untuk pengembangan
aktivitas dan/atau pengembangan produk dengan kategori
risiko tinggi disertai dengan pemenuhan paling sedikit
dokumen yang menunjukkan:
a. rekomendasi bagi PJP yang memiliki otoritas pengawas
sesuai dengan ketentuan peraturan perundang-
undangan;
b. rekomendasi bagi PJP dari lembaga atau organ yang
berwenang dalam penetapan fatwa di bidang syariah atas
rencana pengembangan aktivitas dan/atau
pengembangan produk berdasarkan prinsip syariah;
c. penjelasan mengenai model bisnis atau alur transaksi
secara lengkap;
d. kelayakan dan potensi bisnis yang berkelanjutan; dan
e. kesiapan operasional."
100,"Pasal 100
Persyaratan aspek kesiapan operasional untuk pengembangan
aktivitas dan/atau pengembangan produk yang disertai dengan
kerja sama dengan kategori risiko tinggi disertai dengan
pemenuhan paling sedikit dokumen:
a. yang menunjukkan rekomendasi bagi PJP yang memiliki
otoritas pengawas sesuai dengan ketentuan peraturan
perundang-undangan;
b. yang menunjukkan rekomendasi bagi PJP dari lembaga
atau organ yang berwenang dalam penetapan fatwa di
bidang syariah atas rencana pengembangan aktivitas
dan/atau produk berdasarkan prinsip syariah;
c. yang menunjukkan penjelasan mengenai model bisnis
atau alur transaksi secara lengkap;
d. yang menunjukkan kelayakan dan potensi bisnis yang
berkelanjutan;
e. yang menunjukkan kesiapan operasional;
f. yang menunjukkan kesepakatan kerja sama antara PJP
dengan pihak yang bekerja sama; dan
g. khusus kerja sama dengan Penyelenggara Penunjang
dilengkapi dengan dokumen:
1. yang menunjukkan hasil penilaian PJP terhadap
Penyelenggara Penunjang terkait kemampuan
pemberian layanan yang akan dikerjasamakan;
2. yang menunjukkan bahwa PJP bertanggung jawab
penuh terhadap keamanan dan kelancaran
pemrosesan transaksi pembayaran; dan
3. dalam hal diperlukan, Bank Indonesia dapat meminta
dokumen tambahan untuk memperkuat hasil
penilaian sebagaimana dimaksud pada angka 1 yang
menunjukkan kemampuan Penyelenggara Penunjang
dalam memberikan layanan."
101,"Pasal 101
Persyaratan aspek keamanan dan keandalan sistem untuk
pengembangan aktivitas dan/atau pengembangan produk
dengan kategori risiko tinggi disertai dengan pemenuhan paling
sedikit dokumen yang menunjukkan:
a. prosedur pengendalian pengamanan terhadap sistem yang
digunakan;
b. hasil audit sistem informasi dan pengujian keamanan dari
auditor independen internal atau eksternal;
c. infrastruktur pengelolaan fraud; dan
d. prosedur, mekanisme, dan infrastruktur penanganan
kesinambungan kegiatan usaha (business continuity) dan
keadaan darurat (disaster recovery) yang efektif."
102,"Pasal 102
Persyaratan aspek keamanan dan keandalan sistem untuk
pengembangan aktivitas dan/atau pengembangan produk yang
disertai kerja sama dengan kategori risiko tinggi dengan
pemenuhan paling sedikit dokumen yang menunjukkan:
a. prosedur pengendalian pengamanan terhadap sistem yang
digunakan;
b. hasil audit sistem informasi dan pengujian keamanan dari
auditor independen internal atau eksternal;
c. infrastruktur pengelolaan fraud;
d. prosedur, mekanisme, dan infrastruktur penanganan
kesinambungan kegiatan usaha (business continuity) dan
keadaan darurat (disaster recovery) yang efektif; dan
e. hasil penilaian PJP terhadap keamanan dan keandalan
sistem dari pihak yang akan diajak bekerja sama."
103,"Pasal 103
Persyaratan aspek penerapan manajemen risiko untuk
pengembangan aktivitas dan/atau pengembangan produk
dengan kategori risiko tinggi disertai dengan pemenuhan paling
sedikit dokumen yang menunjukkan:
a. kebijakan dan prosedur penerapan manajemen risiko;
b. prosedur operasional dalam rangka pemantauan anti
pencucian uang atau pencegahan pendanaan terorisme;
c. prosedur dan mekanisme pengelolaan fraud; dan
d. hasil asesmen terhadap eksposur risiko yang timbul serta
mitigasi risiko."
104,"Pasal 104
Persyaratan aspek penerapan manajemen risiko untuk
pengembangan aktivitas dan/atau pengembangan produk yang
disertai kerja sama dengan kategori risiko tinggi dengan
pemenuhan paling sedikit dokumen yang menunjukkan:
a. kebijakan dan prosedur penerapan manajemen risiko;
b. prosedur operasional dalam rangka pemantauan anti
pencucian uang atau pencegahan pendanaan terorisme;
c. prosedur dan mekanisme pengelolaan fraud; dan
d. hasil asesmen terhadap eksposur risiko yang timbul serta
mitigasi risiko."
